participant,condition,run,trial,onset_first_choice,onset_second_choice,onset_feedback,duration_first_choice,duration_second_choice,duration_trial,mfrpe,mbrpe,rpediff,rpe2,chosen_action1_value,chosen_action1_value_deriv,chosen_action2_value
58,abstract,3,116,260.3240000000005,265.04100000000113,268.6080000000002,0.7150000000001455,0.565999999998894,9.784999999999853,-0.16330318789241272,0.057826675899569024,0.22112986379198174,0.5715256969394511,0.7947363444027914,0.04017427446099312,0.4284743030605489
58,abstract,3,117,275.6589999999996,280.39900000000125,284.6820000000007,0.739000000001397,1.2819999999992433,10.524000000001251,-0.31960193425009037,-0.14293786373862744,0.17666407051146293,0.7642812832713477,0.12375831374639362,-0.09193759840896935,0.23571871672865224
58,abstract,3,118,290.90699999999924,295.7150000000001,299.619999999999,0.8060000000004948,0.9029999999984284,10.213999999999944,0.056903240050308224,-0.029121655279892522,-0.08602489533020075,-0.6151060782577686,0.6633151990043862,0.012108512734562375,0.6151060782577686
58,abstract,3,119,306.2710000000006,311.1419999999998,315.1759999999995,0.8699999999989814,1.032999999999447,10.40599999999904,0.10619814260357774,0.12072280155886717,0.014524658955289427,-0.7121782625240771,0.49688059905520754,0.11963708747943036,0.7121782625240771
58,abstract,3,120,322.8970000000008,327.8869999999988,331.75,0.9879999999975552,0.8620000000009895,10.35399999999936,-0.32743953708777307,-0.09863155332449139,0.22880798376328168,0.7546425768983651,0.7434840010886877,-0.033790380212284817,0.24535742310163486
58,abstract,3,121,341.9860000000008,346.74099999999817,350.47200000000163,0.7530000000006112,0.7290000000029977,9.986999999997352,0.046206300389273314,0.09305736910332796,0.046851068714054644,-0.6199601543389462,0.8333893235477763,0.06252847764448435,0.6199601543389462
58,abstract,3,122,358.88200000000137,363.637999999999,367.68700000000166,0.7539999999971769,1.048000000002503,10.305999999996857,-0.22529442862812188,-0.03177552785640958,0.1935189007717123,-0.31221344856971667,0.7377490327508124,0.007088938214018187,0.31221344856971667
58,abstract,3,123,375.3689999999988,380.2059999999983,384.5809999999983,0.8350000000027649,1.3740000000034345,10.711999999999533,-0.16992406500912793,-0.034220052431606196,0.13570401257752174,0.69023107600548,0.7281765127254954,0.07658933236746153,0.30976892399452005
58,abstract,3,124,392.04100000000113,396.8859999999986,401.08199999999846,0.842000000000553,1.194999999999709,10.541999999997644,-0.3439586204115741,-0.2895462267211657,0.0544123936904084,0.8427685444208369,0.5717819931124121,-0.14047063527912543,0.1572314555791631
58,abstract,3,125,411.5790000000016,416.3129999999984,420.67900000000014,0.7319999999999709,1.3650000000016007,10.600999999998749,0.05157894655689832,-0.053772769268669696,-0.10535171582556802,-0.5755797017628099,0.3218491390099611,0.016453969235717007,0.5755797017628099
58,abstract,3,126,427.3139999999985,432.1339999999982,436.57700000000114,0.8180000000029395,1.441000000002532,10.764000000002852,-0.13307633205748853,-0.20562026127486632,-0.07254392921737779,0.641345286817471,0.820777193100182,0.11718862864548117,0.35865471318252895
58,abstract,3,127,442.8650000000016,447.5740000000005,451.8029999999998,0.7079999999987194,1.227999999999156,10.438999999998488,0.16136215521364738,0.01723330201970874,-0.14412885319393864,-0.6770169464604934,0.7064098569289414,-0.02486440851461818,0.6770169464604934
58,abstract,3,128,458.7619999999988,463.4059999999992,467.7079999999987,0.6430000000000291,1.2999999999992724,10.447000000000116,0.15867363396749423,0.09343516652321227,-0.06523846744428197,0.3476020564248048,0.8263865861123328,0.11872106744472347,0.6523979435751952
58,abstract,3,129,477.5580000000009,482.2000000000008,485.98099999999977,0.6399999999994179,0.7799999999988358,9.923999999999069,0.2815221025148025,0.14519980996101878,-0.1363222925537837,-0.8249467550345503,0.8767576146737099,0.10206128294120062,0.8249467550345503
