participant,condition,run,trial,onset_first_choice,onset_second_choice,onset_feedback,duration_first_choice,duration_second_choice,duration_trial
53,abstract,2,50,0.018000000000029104,5.032999999999447,8.988000000001193,1.0139999999992142,0.9540000000015424,10.471000000001368
53,abstract,2,51,17.945999999999913,22.777999999998432,26.739000000001397,0.8300000000017462,0.9600000000027648,10.294000000001688
53,abstract,2,52,34.106999999999964,38.893000000000036,42.64600000000064,0.7839999999996508,0.7510000000002037,10.040000000000873
53,abstract,2,53,50.00500000000102,54.88699999999881,58.436000000001506,0.8799999999973807,0.5480000000025029,9.932000000000697
53,abstract,2,54,66.47200000000157,71.14700000000084,74.79300000000148,0.6719999999986612,0.6450000000004366,9.822000000000116
53,abstract,2,55,83.00400000000081,87.630000000001,91.56399999999849,0.625,0.9329999999972642,10.060999999997877
53,abstract,2,56,99.11699999999836,104.3790000000008,108.24299999999857,1.2600000000020373,0.8629999999975553,10.627000000000407
53,abstract,2,57,114.91200000000026,119.73400000000038,124.52999999999884,0.8199999999997092,1.7949999999982538,11.118999999998778
53,abstract,2,58,130.61899999999878,135.5639999999985,139.1640000000007,0.9430000000029396,0.6000000000021828,10.046000000002095
53,abstract,2,59,146.62099999999919,151.3019999999997,155.3019999999997,0.680000000000291,0.9989999999997964,10.182000000000697
53,abstract,2,60,162.00700000000143,167.27200000000084,171.2619999999988,1.2629999999990105,0.9899999999979628,10.755999999997584
53,abstract,2,61,178.63300000000163,183.5869999999996,187.63300000000163,0.9519999999974972,1.044000000001688,10.500999999996568
53,abstract,2,62,197.72100000000137,203.11600000000183,206.7619999999988,1.3930000000000289,0.6449999999967986,10.541999999997644
53,abstract,2,63,213.362000000001,217.8060000000005,221.4320000000007,0.4419999999990978,0.625,9.570999999999911
53,abstract,2,64,232.9010000000017,237.91200000000026,242.1899999999987,1.0089999999981956,1.2769999999982249,10.789999999997237
53,abstract,2,65,249.3869999999988,254.2419999999984,258.3230000000003,0.8530000000027941,1.0800000000017462,10.437000000001717
53,abstract,2,66,265.28199999999924,270.6260000000002,274.6990000000005,1.342000000000553,1.0720000000001164,10.918000000001486
53,abstract,2,67,282.1779999999999,287.25700000000137,291.3970000000008,1.0780000000013388,1.1389999999992142,10.720000000001164
53,abstract,2,68,297.7309999999997,302.74199999999837,306.9959999999992,1.0090000000018335,1.2520000000004077,10.765999999999623
53,abstract,2,69,315.29999999999933,320.82600000000093,324.47300000000183,1.5230000000010475,0.6460000000006403,10.673999999999067
53,abstract,2,70,330.5479999999989,335.2979999999989,338.97300000000183,0.7489999999997963,0.6740000000027067,9.925999999999476
53,abstract,2,71,347.17399999999907,352.28600000000006,355.92299999999886,1.110000000000582,0.6369999999988067,10.251000000000202
53,abstract,2,72,365.06699999999915,370.06299999999834,373.93700000000166,0.9940000000024156,0.8730000000032305,10.370999999999183
53,abstract,2,73,382.6100000000006,387.375,391.15100000000166,0.7629999999990105,0.7740000000012515,10.041999999997644
53,abstract,2,74,397.9880000000012,402.95000000000067,406.81699999999915,0.9609999999993306,0.8669999999983702,10.329999999998106
53,abstract,2,75,413.5390000000008,418.62399999999985,422.625,1.0829999999987194,1.0010000000002035,10.586999999999533
53,abstract,2,76,429.9799999999996,435.4269999999997,439.982,1.4449999999997092,1.5550000000002908,11.503000000000613
53,abstract,2,77,446.0809999999983,451.0869999999995,455.42900000000014,1.0050000000010186,1.3410000000003492,10.84900000000198
53,abstract,2,78,465.3309999999983,470.1569999999992,473.9150000000008,0.8240000000005239,0.7570000000014261,10.085000000002763
53,abstract,2,79,481.06599999999884,485.8220000000002,489.4629999999997,0.7550000000010186,0.6399999999994179,9.898000000001046
53,abstract,2,80,497.7380000000012,502.7710000000006,506.52699999999817,1.0319999999992433,0.7550000000010186,10.289999999997237
53,abstract,2,81,513.7489999999998,518.5560000000005,522.2400000000016,0.8050000000002908,0.684000000001106,9.992999999998574
53,abstract,2,82,528.1990000000005,532.6929999999993,,0.4919999999983702,,8.495999999999185
53,abstract,2,83,546.994999999999,551.7150000000001,555.2870000000003,0.7180000000007567,0.569999999999709,9.793000000001484
53,abstract,2,84,563.5220000000007,568.4039999999986,572.9099999999999,0.8799999999973807,1.5050000000010186,10.888999999999212
53,abstract,2,85,580.1670000000012,584.8630000000012,589.0659999999989,0.6929999999993015,1.201999999997497,10.399999999997815
53,abstract,2,86,595.7609999999986,600.4929999999986,604.244999999999,0.7300000000032014,0.75,9.985000000000582
53,abstract,2,87,613.2720000000007,618.1959999999998,621.9249999999993,0.922999999998865,0.7269999999989523,10.153999999998632
53,abstract,2,88,628.9049999999988,633.5689999999995,637.4979999999996,0.6620000000002619,0.9290000000000872,10.09400000000096
53,abstract,2,89,645.4049999999988,650.1680000000015,653.8169999999992,0.761000000002241,0.6479999999974098,9.913000000000467
53,abstract,2,90,662.137999999999,667.023000000001,670.6310000000012,0.8830000000016298,0.6069999999999709,9.994000000002416
53,abstract,2,91,677.5030000000006,682.4880000000012,686.012999999999,0.9830000000001746,0.5239999999976135,10.010999999998605
53,abstract,2,92,694.9160000000011,699.8309999999983,703.8080000000009,0.9140000000006694,0.9770000000025902,10.393000000000027
53,abstract,2,93,712.4969999999994,717.2220000000017,720.7989999999991,0.7230000000017753,0.5759999999972933,9.802999999999884
53,abstract,2,94,729.0989999999983,734.0829999999988,738.255000000001,0.9830000000001746,1.1710000000020957,10.657000000002881
53,abstract,2,95,744.702000000001,749.7279999999993,753.3359999999992,1.0239999999976137,0.6069999999999709,10.134999999998401
53,abstract,2,96,760.8620000000011,765.9019999999983,769.7360000000008,1.0380000000004657,0.8330000000023574,10.375
53,abstract,2,97,777.0200000000003,781.8879999999989,785.5149999999994,0.8659999999981665,0.6260000000002037,9.995999999999183
53,abstract,2,98,793.3879999999989,798.2390000000014,801.9199999999984,0.8500000000021828,0.680000000000291,10.032999999999447
53,abstract,2,99,808.9559999999983,813.8400000000001,817.4789999999994,0.8820000000014261,0.6379999999990105,10.024000000001251
53,abstract,3,100,0.018000000000029104,4.978999999999361,8.626000000000204,0.9589999999989232,0.6460000000006403,10.10899999999674
53,abstract,3,101,15.774999999997814,20.694999999999713,24.370999999999185,0.9180000000014844,0.6749999999992724,10.097000000001572
53,abstract,3,102,31.67199999999866,36.429999999996646,40.1999999999971,0.7560000000012224,0.7680000000000291,10.027999999998428
53,abstract,3,103,47.77199999999721,52.71699999999692,56.320999999999906,0.9439999999995052,0.603000000002794,10.05000000000291
53,abstract,3,104,63.930999999996864,68.6939999999995,72.47499999999854,0.761000000002241,0.7789999999986321,10.045000000001894
53,abstract,3,105,79.49599999999919,84.2739999999976,88.63299999999798,0.7769999999982247,1.3580000000001746,10.637999999999009
53,abstract,3,106,96.0249999999978,100.79399999999805,105.00699999999779,0.7669999999998254,1.2119999999995343,10.483000000000175
53,abstract,3,107,112.02599999999802,117.0249999999978,120.97699999999895,0.9969999999993888,0.952000000001135,10.452000000001137
53,abstract,3,108,129.4399999999987,134.29099999999744,137.8199999999997,0.8489999999983411,0.5290000000022701,9.881000000001222
53,abstract,3,109,147.020999999997,151.92799999999986,155.58799999999974,0.9050000000024738,0.6589999999996508,10.06800000000294
53,abstract,3,110,163.66499999999726,168.53299999999945,172.4269999999997,0.8670000000020082,0.8919999999998254,10.263000000002648
53,abstract,3,111,179.30699999999706,184.0479999999989,187.5119999999988,0.739000000001397,0.4629999999997381,9.70600000000195
53,abstract,3,112,195.8369999999996,200.7299999999996,204.50599999999758,0.8909999999996217,0.7749999999978172,10.169999999998254
53,abstract,3,113,213.40699999999924,218.60800000000015,222.6269999999968,1.199000000000524,1.018000000000029,10.72099999999773
53,abstract,3,114,230.03399999999962,235.26099999999857,239.3369999999996,1.2249999999985448,1.0750000000007276,10.804000000000089
53,abstract,3,115,248.82999999999808,253.80499999999665,257.62699999999677,0.9720000000015716,0.8210000000035507,10.297999999998863
53,abstract,3,116,268.36699999999837,273.127999999997,276.7279999999992,0.7580000000016298,0.5990000000019791,9.862000000000991
53,abstract,3,117,284.37699999999677,289.3019999999997,292.869999999999,0.9240000000027068,0.5669999999990978,9.994000000002416
53,abstract,3,118,299.7119999999996,304.55899999999747,308.375,0.8449999999975262,0.8150000000023283,10.16400000000067
53,abstract,3,119,315.0900000000001,320.11899999999883,323.645999999997,1.0269999999982249,0.5259999999980209,10.05699999999706
53,abstract,3,120,330.82599999999735,335.6909999999989,339.3199999999997,0.864000000001397,0.6280000000006112,9.99500000000262
53,abstract,3,121,346.72199999999793,351.67099999999846,355.43099999999686,0.94800000000032,0.7589999999981956,10.209999999999127
53,abstract,3,122,362.3239999999969,367.2330000000002,371.012999999999,0.9070000000028812,0.7789999999986321,10.190000000002328
53,abstract,3,123,378.7909999999974,383.6419999999998,387.2739999999976,0.8480000000017753,0.6309999999975844,9.984000000000377
53,abstract,3,124,396.33399999999887,401.4789999999994,405.07099999999986,1.1419999999998254,0.5910000000003492,10.238000000001193
53,abstract,3,125,411.6989999999969,416.7969999999986,420.32899999999785,1.096000000001368,0.5309999999990396,10.131000000001222
53,abstract,3,126,428.1399999999994,433.0939999999973,436.8899999999994,0.9519999999974972,0.7950000000018917,10.251000000000202
53,abstract,3,127,443.7359999999972,448.6339999999982,452.3009999999995,0.8960000000006403,0.6670000000012806,10.066000000002534
53,abstract,3,128,460.339,465.163999999997,468.99199999999837,0.8239999999968859,0.8280000000013388,10.153999999998632
53,abstract,3,129,474.78799999999677,479.7739999999976,483.994999999999,0.9840000000003783,1.2200000000011642,10.708000000002356
53,abstract,3,130,490.0349999999999,494.8899999999994,498.5699999999997,0.8529999999991559,0.6790000000000873,10.036000000000056
53,abstract,3,131,506.19599999999986,511.1599999999999,514.9679999999971,0.962999999999738,0.8079999999972642,10.27299999999741
53,abstract,3,132,522.9309999999969,527.5089999999982,531.8009999999995,0.5750000000007276,1.2910000000010768,10.371000000002825
53,abstract,3,133,540.4409999999989,545.1829999999974,549.114999999998,0.7399999999979627,0.9310000000004948,10.174999999999274
53,abstract,3,134,555.9929999999986,561.0929999999971,564.6539999999986,1.0979999999981374,0.559000000001106,10.162000000000262
53,abstract,3,135,571.6260000000002,576.4399999999988,580.0909999999967,0.8119999999980791,0.6500000000014552,9.965999999996713
53,abstract,3,136,587.0119999999988,591.9979999999996,595.8639999999978,0.9840000000003783,0.8649999999979627,10.352999999999156
53,abstract,3,137,606.262999999999,611.2619999999988,615.101999999999,0.9979999999995924,0.8389999999999418,10.340000000000147
53,abstract,3,138,622.9349999999978,628.3089999999975,632.2150000000001,1.3719999999993888,0.9050000000024738,10.78099999999904
53,abstract,3,139,639.5599999999978,644.2619999999988,647.9909999999983,0.7000000000007276,0.7269999999989523,9.932000000000697
53,abstract,3,140,655.7219999999978,660.382999999998,663.9309999999969,0.6589999999996508,0.5469999999986612,9.709999999999127
53,abstract,3,141,672.2219999999978,677.8549999999996,681.8069999999971,1.632000000001426,0.9499999999970896,11.08599999999933
53,abstract,3,142,691.3089999999976,696.3549999999997,700.0989999999983,1.0430000000014843,0.7419999999983702,10.291000000001077
53,abstract,3,143,706.8609999999971,711.6939999999995,715.3839999999983,0.83100000000195,0.6889999999984866,10.024000000001251
53,abstract,3,144,723.3469999999978,728.3459999999977,732.2439999999988,0.9969999999993888,0.8970000000008441,10.398000000001046
53,abstract,3,145,739.0549999999968,743.8469999999978,747.732,0.7900000000008731,0.8840000000018335,10.178000000003523
53,abstract,3,146,757.0190000000003,762.1829999999973,766.0579999999973,1.161999999996624,0.875,10.539999999997237
53,abstract,3,147,773.3869999999988,778.2929999999977,782.3040000000002,0.903999999998632,1.0100000000020373,10.417999999997846
53,abstract,3,148,790.2839999999997,795.3659999999983,799.1159999999983,1.0799999999981085,0.7479999999995925,10.332999999998721
53,abstract,3,149,808.1749999999993,813.0529999999999,816.8389999999998,0.8760000000002037,0.7849999999998545,10.165000000000873
54,story,1,0,0.026000000000067303,,,,,5.002999999999928
54,story,1,1,16.625,21.26700000000005,25.300999999999927,0.6400000000000999,1.0329999999999018,10.177000000000136
54,story,1,2,32.17700000000013,37.019999999999975,41.18399999999997,0.8399999999999181,1.1620000000000346,10.50799999999981
54,story,1,3,48.07400000000007,52.627999999999936,56.78700000000004,0.5519999999999072,1.1580000000001291,10.213999999999944
54,story,1,4,65.58400000000006,70.47900000000004,74.57799999999997,0.8460000000000036,1.09699999999998,10.49499999999989
54,story,1,5,82.11599999999999,86.90499999999996,91.08200000000014,0.7870000000000346,1.1760000000001585,10.467000000000098
54,story,1,6,98.71800000000007,103.47900000000004,107.62699999999997,0.7590000000000146,1.1469999999999343,10.409999999999853
54,story,1,7,114.61400000000003,119.33500000000004,123.25199999999997,0.7190000000000509,0.91599999999994,10.138999999999896
54,story,1,8,130.77199999999993,135.586,139.51400000000012,0.8120000000001255,0.9259999999999308,10.243000000000166
54,story,1,9,146.33799999999997,151.01700000000002,154.8879999999999,0.6760000000001583,0.8689999999999145,10.051000000000158
54,story,1,10,163.88200000000006,168.94700000000014,173.01800000000003,1.0629999999998745,1.0699999999999363,10.636999999999944
54,story,1,11,179.26700000000002,183.9750000000001,187.855,0.7059999999999036,0.8789999999999054,10.088999999999944
54,story,1,12,196.68100000000004,201.452,205.1290000000001,0.7690000000000055,0.6759999999999309,9.949000000000071
54,story,1,13,212.78199999999995,217.509,221.1790000000001,0.7250000000001364,0.6690000000000964,9.898000000000136
54,story,1,14,229.28099999999995,234.0709999999999,238.2250000000001,0.7870000000000346,1.15300000000002,10.445000000000164
54,story,1,15,243.731,248.578,252.7060000000001,0.8450000000000273,1.1259999999999764,10.476000000000113
54,story,1,16,260.62699999999995,265.47900000000004,269.318,0.8500000000001364,0.8379999999999654,10.192000000000009
54,story,1,17,277.154,281.78300000000013,285.72500000000014,0.6269999999999527,0.9409999999998035,10.072000000000116
54,story,1,18,293.5229999999999,298.34300000000013,302.2070000000001,0.8170000000000073,0.8630000000000564,10.185000000000171
54,story,1,19,309.683,314.41000000000014,318.25700000000006,0.7250000000001364,0.8460000000000036,10.076000000000024
54,story,1,20,325.32400000000007,330.03300000000013,333.76299999999986,0.7069999999998801,0.7289999999998145,9.940000000000056
54,story,1,21,340.6590000000001,345.52199999999993,349.41000000000014,0.8609999999998763,0.8870000000001709,10.251999999999953
54,story,1,22,356.77299999999985,361.47399999999993,365.194,0.6990000000000691,0.7180000000000746,9.922000000000024
54,story,1,23,373.50500000000017,378.231,381.914,0.7239999999999327,0.6810000000000401,9.909999999999853
54,story,1,24,389.1390000000002,394.095,398.038,0.9539999999999508,0.9420000000000072,10.399999999999864
54,story,1,25,404.51700000000005,409.4180000000002,413.17100000000005,0.8989999999998872,0.7509999999999764,10.154999999999973
54,story,1,26,423.31300000000016,428.22700000000015,432.25500000000017,0.9109999999998308,1.02599999999984,10.442999999999984
54,story,1,27,439.31500000000005,444.1290000000001,448.11899999999986,0.8119999999998981,0.9889999999998054,10.305000000000064
54,story,1,28,456.896,462.04600000000005,466.23700000000014,1.1480000000001382,1.1900000000000546,10.842000000000098
54,story,1,29,473.52199999999993,478.69800000000015,482.54199999999986,1.1739999999999782,0.8409999999998945,10.521000000000186
54,story,1,30,490.14799999999985,495.156,499.2350000000001,1.0060000000000855,1.0769999999999982,10.588000000000193
54,story,1,31,506.589,511.98800000000006,515.874,1.3970000000001621,0.8849999999999909,10.786000000000056
54,story,1,32,525.6780000000001,530.4390000000002,534.4449999999998,0.7590000000000146,1.0049999999998818,10.267999999999804
54,story,1,33,540.9259999999998,545.837,549.9209999999999,0.9090000000001056,1.0830000000000837,10.496000000000095
54,story,1,34,557.4119999999999,562.242,566.2070000000001,0.8289999999999509,0.9640000000001692,10.296000000000051
54,story,1,35,575.3779999999998,580.367,584.5319999999998,0.98700000000008,1.1639999999999873,10.655000000000198
54,story,1,36,591.3879999999998,596.238,599.935,0.8480000000001837,0.6949999999999363,10.048000000000002
54,story,1,37,608.9570000000001,613.6569999999998,617.538,0.6979999999998654,0.8800000000001091,10.08199999999988
54,story,1,38,624.665,629.4639999999998,633.5609999999998,0.7970000000000255,1.0950000000000273,10.397000000000162
54,story,1,39,644.201,648.8969999999998,652.665,0.6939999999999599,0.7660000000000764,9.964999999999918
54,story,1,40,659.806,664.471,668.3410000000001,0.6630000000000109,0.8689999999999145,10.036000000000056
54,story,1,41,675.355,680.1220000000002,684.5229999999998,0.7650000000000999,1.3999999999998636,10.669000000000095
54,story,1,42,690.95,695.7370000000002,699.961,0.7850000000000819,1.2229999999999563,10.511999999999944
54,story,1,43,706.6859999999998,711.5089999999999,715.262,0.8210000000001401,0.7519999999999527,10.076999999999998
54,story,1,44,724.579,729.6500000000002,733.5530000000001,1.0700000000001637,0.90300000000002,10.475000000000136
54,story,1,45,740.373,745.085,749.2470000000002,0.7100000000000364,1.160000000000082,10.375
54,story,1,46,759.6220000000002,764.299,768.4739999999998,0.6749999999999545,1.1739999999999782,10.353000000000064
54,story,1,47,776.2950000000002,781.0140000000001,784.943,0.7169999999998709,0.9279999999998836,10.148999999999887
54,story,1,48,792.4560000000001,797.307,801.518,0.849999999999909,1.2100000000000364,10.562999999999874
54,story,1,49,807.8209999999998,812.5250000000002,816.5920000000001,0.7019999999999982,1.066000000000031,10.272000000000162
54,story,2,50,0.018000000000029104,5.244999999999892,9.36700000000019,1.2249999999999093,1.1210000000000946,10.849999999999907
54,story,2,51,15.230000000000016,19.84099999999989,23.84400000000005,0.6089999999999236,1.0010000000002035,10.115000000000236
54,story,2,52,31.85600000000023,36.480000000000025,40.769000000000226,0.6219999999998436,1.2869999999998072,10.41399999999976
54,story,2,53,49.42599999999993,54.0619999999999,58.59799999999996,0.6350000000002183,1.5350000000003092,10.67300000000023
54,story,2,54,66.15999999999985,70.71000000000005,74.95499999999993,0.5480000000002292,1.244000000000142,10.296000000000275
54,story,2,55,82.0540000000001,86.85699999999996,91.0619999999999,0.8009999999999309,1.2029999999999743,10.509000000000016
54,story,2,56,97.69500000000015,102.39600000000021,106.634,0.6990000000000691,1.23700000000008,10.440000000000056
54,story,2,57,114.3380000000002,119.01499999999987,123.19100000000027,0.6749999999997272,1.1739999999999782,10.353999999999814
54,story,2,58,133.58800000000022,138.4050000000002,142.41800000000012,0.8150000000000546,1.0119999999997162,10.330999999999676
54,story,2,59,149.1550000000002,153.84000000000015,157.97200000000018,0.6829999999999927,1.130999999999858,10.317999999999756
54,story,2,60,165.64199999999985,170.6790000000001,174.741,1.0350000000003092,1.0610000000001492,10.600000000000364
54,story,2,61,182.08399999999986,186.7510000000002,190.59299999999985,0.6650000000004184,0.8399999999996908,10.010000000000217
54,story,2,62,198.2440000000001,203.08199999999988,206.87899999999993,0.8359999999997854,0.7960000000002765,10.135999999999967
54,story,2,63,214.24600000000007,219.30099999999996,223.42300000000026,1.0529999999998836,1.1210000000000946,10.677999999999884
54,story,2,64,230.848,235.576,239.47099999999998,0.7260000000001128,0.8930000000000291,10.124000000000251
54,story,2,65,246.44300000000018,251.51800000000003,255.39899999999992,1.0729999999998654,0.8789999999999054,10.45699999999988
54,story,2,66,262.07599999999996,266.88999999999993,270.8290000000002,0.8119999999998981,0.938000000000102,10.253999999999905
54,story,2,67,278.74900000000025,283.47800000000007,287.3609999999999,0.7269999999998618,0.8820000000000618,10.112999999999829
54,story,2,68,296.7130000000002,301.6440000000003,305.9090000000001,0.9279999999998836,1.26299999999992,10.696999999999663
54,story,2,69,312.50800000000027,317.5320000000001,321.63700000000017,1.0219999999999343,1.1030000000000657,10.629999999999654
54,story,2,70,328.0590000000002,332.991,336.913,0.9289999999996326,0.9210000000002764,10.355000000000018
54,story,2,71,344.52599999999984,349.39100000000013,353.2359999999998,0.8630000000002838,0.8429999999998472,10.21100000000024
54,story,2,72,361.02500000000015,365.732,369.68200000000013,0.7049999999999272,0.9479999999998654,10.157999999999902
54,story,2,73,379.82099999999986,384.88700000000017,388.8220000000002,1.0640000000003056,0.9339999999997416,10.501999999999953
54,story,2,74,395.9830000000002,400.79,404.57700000000017,0.8049999999998363,0.7850000000003092,10.094999999999802
54,story,2,75,413.875,418.6390000000002,422.8000000000001,0.7620000000001709,1.1590000000001055,10.425999999999929
54,story,2,76,428.32500000000033,433.4120000000002,437.68400000000014,1.0849999999995816,1.2699999999999818,10.85999999999967
54,story,2,77,444.69300000000015,449.857,453.43800000000016,1.1619999999998072,0.5799999999999272,10.245999999999642
54,story,2,78,461.22499999999985,466.11900000000014,470.06800000000015,0.8920000000002801,0.9479999999998654,10.344000000000053
54,story,2,79,477.3830000000002,482.259,486.31100000000015,0.8739999999997963,1.050000000000182,10.428999999999633
54,story,2,80,492.98700000000014,497.759,502.49600000000015,0.7699999999999818,1.7359999999998763,11.009999999999764
54,story,2,81,512.0740000000002,517.0080000000003,520.991,0.931999999999789,0.9819999999999708,10.41800000000012
54,story,2,82,527.4389999999999,532.1019999999999,536.0740000000002,0.6610000000000582,0.9700000000002548,10.136000000000422
54,story,2,83,542.8250000000003,547.5280000000001,551.8240000000002,0.7019999999997708,1.294999999999618,10.5
54,story,2,84,562.3629999999998,567.0999999999998,571.3899999999999,0.7350000000001273,1.2890000000002146,10.528000000000247
54,story,2,85,578.989,583.884,587.781,0.8930000000000291,0.8960000000001855,10.29300000000012
54,story,2,86,596.5700000000003,601.3629999999997,605.5680000000002,0.7909999999997126,1.2040000000001785,10.498999999999798
54,story,2,87,613.9830000000002,618.7539999999998,622.9320000000002,0.7689999999997781,1.1759999999999309,10.449999999999818
54,story,2,88,629.8800000000001,634.7049999999998,638.404,0.8229999999998654,0.6980000000003201,10.025000000000091
54,story,2,89,645.9810000000002,650.7220000000002,654.8429999999997,0.7379999999998291,1.1199999999998909,10.362999999999829
54,story,2,90,662.0939999999999,667.2170000000001,671.2359999999999,1.1210000000000946,1.018000000000029,10.643000000000027
54,story,2,91,678.9910000000001,683.8250000000003,687.6129999999997,0.8319999999998801,0.7869999999998072,10.123000000000047
54,story,2,92,694.3250000000003,699.069,702.7410000000001,0.7419999999997344,0.6710000000002765,9.916999999999916
54,story,2,93,710.06,714.748,718.6930000000003,0.6869999999998981,0.943000000000211,10.134000000000016
54,story,2,94,725.6120000000002,730.7110000000004,734.672,1.0969999999997526,0.9589999999998328,10.561000000000151
54,story,2,95,740.9900000000004,745.9070000000003,750.049,0.9149999999999636,1.139999999999873,10.559999999999944
54,story,2,96,758.5,763.7069999999999,,1.2049999999999272,,9.210000000000036
54,story,2,97,774.5110000000001,779.2339999999998,783.0059999999999,0.7210000000000036,0.7710000000001855,9.996000000000095
54,story,2,98,791.0370000000003,795.8429999999997,799.7260000000001,0.8039999999996326,0.8820000000000618,10.1899999999996
54,story,2,99,806.7449999999999,811.3989999999999,815.2230000000001,0.6520000000000437,0.8230000000003201,9.97900000000027
54,story,3,100,0.018000000000029104,5.074999999999818,8.978000000000064,1.054000000000087,0.9020000000000435,10.460999999999784
54,story,3,101,16.51299999999992,21.070999999999913,25.057999999999996,0.55600000000004,0.9859999999998764,10.046000000000275
54,story,3,102,32.882000000000055,37.7750000000001,41.68600000000015,0.8910000000000764,0.9099999999998544,10.304999999999836
54,story,3,103,51.67700000000014,56.42700000000014,60.911000000000065,0.7480000000000473,1.48299999999972,10.734999999999673
54,story,3,104,67.22899999999981,71.82799999999997,76.37199999999984,0.5970000000002074,1.5419999999999163,10.644000000000233
54,story,3,105,82.59299999999985,87.36099999999986,91.20499999999993,0.7660000000000764,0.8430000000003021,10.113000000000284
54,story,3,106,99.26600000000008,103.991,107.8670000000002,0.7229999999999563,0.875,10.101999999999864
54,story,3,107,116.67900000000007,121.596,125.30299999999987,0.91399999999976,0.706000000000131,10.125
54,story,3,108,132.84000000000015,137.433,141.20199999999974,0.5919999999996435,0.7669999999998254,9.862999999999829
54,story,3,109,148.17399999999995,152.80600000000004,156.80200000000013,0.6300000000001091,0.9949999999998907,10.128999999999905
54,story,3,110,164.66299999999998,169.2829999999999,173.0079999999998,0.6179999999999382,0.7240000000001601,9.846000000000004
54,story,3,111,179.11099999999988,183.86000000000013,187.826,0.7460000000000946,0.9649999999996908,10.215999999999894
54,story,3,112,196.6550000000002,201.42000000000007,205.60300000000007,0.76299999999992,1.181999999999789,10.448999999999614
54,story,3,113,214.16600000000014,219.0360000000001,222.70499999999996,0.8679999999999382,0.66800000000012,10.039999999999964
54,story,3,114,233.25300000000016,237.9140000000002,241.64899999999992,0.6589999999996508,0.7339999999999236,9.896999999999936
54,story,3,115,249.15000000000006,253.89300000000003,257.7289999999998,0.7409999999999854,0.8350000000000364,10.079999999999927
54,story,3,116,265.7750000000001,270.48799999999983,274.172,0.7109999999997854,0.6829999999999927,9.898999999999887
54,story,3,117,282.6709999999998,287.3269999999997,291.404,0.6539999999999964,1.0760000000000218,10.234000000000377
54,story,3,118,300.2530000000002,304.94500000000016,308.8409999999999,0.6900000000000546,0.8949999999999818,10.088999999999944
54,story,3,119,315.82000000000016,320.5639999999998,324.5790000000002,0.7419999999997344,1.0140000000001237,10.259999999999764
54,story,3,120,331.0680000000002,335.6790000000001,339.4319999999998,0.6099999999996726,0.7519999999999527,9.864999999999783
54,story,3,121,347.22600000000017,352.07699999999977,356.00300000000016,0.8490000000001601,0.9239999999999782,10.278000000000247
54,story,3,122,363.86900000000014,368.48100000000017,372.42999999999984,0.6099999999996726,0.9489999999996144,10.061999999999898
54,story,3,123,381.4379999999997,386.0629999999997,389.8399999999997,0.623000000000502,0.7760000000007494,9.903000000000247
54,story,3,124,396.99100000000055,401.86299999999983,405.73100000000017,0.8689999999996871,0.8659999999999854,10.240999999999984
54,story,3,125,412.58599999999984,417.4209999999998,421.2480000000001,0.8330000000005384,0.8249999999998181,10.163000000000467
54,story,3,126,429.02699999999965,434.04699999999997,437.99900000000025,1.0190000000002328,0.9510000000000218,10.472999999999956
54,story,3,127,448.5660000000002,453.44900000000007,457.145,0.8819999999996071,0.694999999999709,10.079999999999927
54,story,3,128,464.2050000000004,468.8259999999996,472.7090000000003,0.6189999999996871,0.8810000000003129,10.0049999999992
54,story,3,129,479.59200000000016,485.4540000000002,489.3340000000003,1.8599999999996728,0.8779999999997017,11.242999999999485
54,story,3,130,496.2180000000003,501.33300000000014,505.2940000000003,1.1129999999993745,0.9600000000000364,10.576999999999316
54,story,3,131,515.4680000000003,520.7530000000002,524.8290000000002,1.282999999999447,1.074999999999818,10.862000000000082
54,story,3,132,531.9339999999997,536.6789999999996,540.56,0.7430000000003929,0.8800000000001091,10.127000000000407
54,story,3,133,547.5369999999998,552.185,556.0419999999998,0.6459999999997308,0.8559999999997672,10.006000000000313
54,story,3,134,563.2450000000002,568.1590000000001,571.8409999999999,0.9119999999993524,0.680000000000291,10.096999999999753
54,story,3,135,579.3589999999998,584.1079999999997,588.4180000000001,0.7470000000002983,1.3090000000001965,10.5600000000004
54,story,3,136,595.3690000000001,600.8989999999999,604.6990000000002,1.5280000000002474,0.7989999999999782,10.831000000000133
54,story,3,137,611.8679999999998,616.6749999999997,620.587,0.8050000000002908,0.9110000000000582,10.220000000000256
54,story,3,138,627.8700000000002,633.3079999999994,637.2059999999998,1.4359999999996944,0.8960000000006403,10.836999999999533
54,story,3,139,643.6039999999998,648.3820000000002,652.1500000000002,0.7759999999998399,0.7669999999998254,10.04700000000048
54,story,3,140,660.1320000000002,665.0089999999997,669.1749999999997,0.875,1.1640000000006694,10.543999999999867
54,story,3,141,676.2329999999997,680.8690000000001,684.8300000000004,0.6340000000000146,0.9600000000000364,10.097000000000662
54,story,3,142,692.0269999999997,696.7610000000001,700.4670000000001,0.7319999999999709,0.7039999999997235,9.941000000000713
54,story,3,143,707.6609999999997,712.5840000000003,716.3539999999997,0.9210000000002764,0.7680000000000291,10.194000000000417
54,story,3,144,724.2620000000003,729.0440000000003,732.9999999999995,0.7799999999997453,0.9539999999997236,10.237999999999372
