participant,condition,trial,common,reward.1.1,reward.1.2,reward.2.1,reward.2.2,isymbol_lft,isymbol_rgt,rt1,choice1,final_state,fsymbol_lft,fsymbol_rgt,rt2,choice2,reward
35,abstract,28,1,0.31885376859506565,0.6519236997275013,0.5128188827688278,0.5004498568644431,2,1,1.0021486316727533,1,1,2,1,1.390004673950898,2,1
35,abstract,29,0,0.3153048406191448,0.6607452039927194,0.5192748737458623,0.5106603928927145,1,2,0.9984971632329688,1,2,1,2,1.4020798031306183,2,1
35,abstract,30,0,0.34211264293093946,0.6618965440085467,0.5150594550022669,0.5183526230247069,2,1,0.8294989951464231,1,2,1,2,1.2973679111346428,2,0
35,abstract,31,0,0.3548110140508152,0.676217984695939,0.4699333009276802,0.5176346766897948,2,1,0.5802432564451011,1,2,2,1,1.6042175259026408,1,1
35,abstract,32,1,0.3836919827625351,0.6866324043565991,0.4692294957549042,0.5604490248263758,2,1,0.6325342613345128,2,2,1,2,1.4100499308224244,1,1
35,abstract,33,1,0.3668799731825523,0.6973045800432983,0.4887811874651967,0.587654159221596,2,1,1.280624857048679,1,1,2,1,1.2900194702779118,1,1
35,abstract,34,1,0.3090282489423779,0.7204184874746792,0.49791135742194104,0.5811382357130468,2,1,1.1657493044076546,1,1,1,2,1.0645918458685628,1,0
35,abstract,35,1,0.2921029200957683,0.7167437545064752,0.5186121762904121,0.5044613949377565,1,2,1.107267950039386,2,2,1,2,1.3356979331219918,1,1
35,abstract,36,0,0.3006691216608066,0.7116479217314748,0.5249449627905869,0.5087435342374291,1,2,1.007570235091407,1,2,2,1,1.3691132238491264,2,1
35,abstract,37,1,0.3220384686221545,0.7427960124201026,0.5107105243086738,0.5057727707270905,1,2,0.9147623049830144,1,1,2,1,1.6413532944097824,2,1
35,abstract,38,0,0.32023015767019114,0.7174699250829244,0.5076445636638662,0.4988087635759566,1,2,1.1835835499805398,1,2,2,1,1.6419578042477951,2,0
35,abstract,39,0,0.34985373106798223,0.6786357104284712,0.4833253675026246,0.4796490906769806,2,1,0.8941706989899103,1,2,1,2,1.7670334809845372,2,0
35,abstract,40,1,0.3377857837662148,0.6541230645103917,0.5230233541329888,0.4727079195753743,1,2,0.9152966000692686,2,2,2,1,1.6580053405414217,1,1
35,abstract,41,1,0.3477112065220361,0.6450627355313392,0.5038478997175813,0.4575560825335983,1,2,0.8777829375721922,1,1,2,1,1.0751457558799302,1,0
35,abstract,42,0,0.3911693701462642,0.6596979859090301,0.5428452578660248,0.4889559420823405,2,1,0.7868662854962167,1,2,1,2,1.3160130918877255,1,1
35,abstract,43,1,0.3995455010610205,0.6440794056688788,0.4853998519559448,0.4808134852985566,1,2,0.8228084032307379,1,1,2,1,1.1022956607557717,2,0
35,abstract,44,0,0.3836116138484935,0.6197319610256025,0.4303600113327357,0.49388863715772496,1,2,1.0593878177714942,1,2,2,1,1.6798791944638651,1,0
35,abstract,45,1,0.4023681225541431,0.6591304068377619,0.39626294873031664,0.4545607640499376,2,1,0.7312772967379715,2,2,1,2,1.3249234342802083,2,0
35,abstract,46,1,0.4319060930709644,0.6279819082873972,0.3976457024127843,0.4506409169163441,2,1,0.9265517535459368,2,2,2,1,1.2940141773542564,2,1
35,abstract,47,0,0.4610211402588408,0.6262074583917321,0.4154678918867032,0.4723004731352622,2,1,0.7400092394200328,1,2,1,2,1.4522637627705992,2,1
35,abstract,48,0,0.4787890756601112,0.6399309640961928,0.3910936819044242,0.43819377052556496,1,2,0.866027240310359,1,2,1,2,1.4923120873936568,2,1
35,abstract,49,1,0.452179003372015,0.6470562496497339,0.3664485857645727,0.4185855299408092,1,2,1.2543353088913136,1,1,1,2,1.2602432926069014,2,0
35,abstract,50,0,0.4557443762774374,0.6385374153751715,0.3791208530280279,0.4041786915812029,1,2,1.1449955716489058,1,2,1,2,1.2086152596275497,2,0
35,abstract,51,0,0.4572649144483718,0.6521120318881701,0.3514143640977978,0.4087888150215811,2,1,0.7457668490569631,1,2,1,2,1.177117464456387,1,0
35,abstract,52,0,0.4681402732390745,0.6389072044342685,0.3815633349210783,0.4297569956973538,2,1,0.96617577615325,2,1,2,1,0.9191156195884104,1,0
35,abstract,53,1,0.44054707663392856,0.6364643320449586,0.4110266025461343,0.3610443451346399,2,1,0.6078596524639579,1,1,2,1,1.2524238403493655,2,1
35,abstract,54,1,0.40632704386444063,0.6066722499836854,0.39445047601240857,0.40733342476310896,2,1,0.5602875007789407,1,1,1,2,0.8520240682919393,2,0
35,abstract,55,1,0.38672814295035374,0.6055711359066791,0.3967752956157269,0.3981731095399952,2,1,0.7453217538277386,2,2,1,2,1.1006427512620576,1,0
35,abstract,56,0,0.3755373496530297,0.6372023360123447,0.4073778997014079,0.3944622225664381,2,1,1.0956346012280846,1,2,2,1,1.531231551674864,1,0
35,abstract,57,1,0.3437834457485529,0.6593661066420826,0.404685962648895,0.3844039679790394,2,1,0.9244627893458528,1,1,2,1,1.2678994126981706,2,1
35,abstract,58,1,0.3403941877317416,0.6691333075387121,0.3822009559506441,0.38676246526309305,1,2,0.8652316740262904,1,1,2,1,1.2271688297150831,2,1
35,abstract,59,0,0.30866529185376196,0.7041363845437021,0.3984945945809967,0.3756553649291694,1,2,0.6859146495989991,1,2,2,1,1.450125075676624,2,0
35,abstract,60,1,0.2857959317899206,0.749643985053432,0.4023698200637991,0.3182514299111525,1,2,0.9636769747739892,1,1,1,2,1.571798199787736,1,0
35,abstract,61,1,0.3124981289689564,0.7048087490357289,0.40978296876643605,0.3120012074080767,2,1,1.0811968812595296,2,2,1,2,1.6567547344493505,1,0
35,abstract,62,1,0.3155767707224668,0.7159079941414916,0.45015168737996064,0.303491580918724,2,1,0.8671518817427568,1,1,1,2,0.9760356751212385,1,0
35,abstract,63,1,0.3100289216530561,0.6959532506144033,0.425822715407572,0.2937263942362076,1,2,1.0045739034394499,1,1,1,2,1.0491009046272666,2,1
35,abstract,64,0,0.2900675616919501,0.7403553683389108,0.4124770077681337,0.3398779246082078,1,2,0.7981368078690139,2,1,1,2,1.4057071634997556,1,0
35,abstract,65,1,0.2759116497205487,0.7333507114318253,0.4578560712227408,0.337196929338768,2,1,0.7478072957637778,1,1,2,1,1.0143000026218942,2,0
35,abstract,66,1,0.30259357114031865,0.7486578670199889,0.4502588291422596,0.3311717238371905,2,1,0.7389282938602264,1,1,2,1,1.1170826463785488,1,0
35,abstract,67,1,0.32007013289069725,0.7350637220434253,0.4444193802362568,0.3309515027596426,2,1,0.6397163565125084,2,2,2,1,1.3669208963037818,2,0
35,abstract,68,1,0.3350328447741817,0.7498502677334514,0.4753104087336131,0.3585871903583831,1,2,1.2449406956584426,1,1,1,2,1.403078479903343,2,1
35,abstract,69,1,0.3682771148096517,0.7071125121132757,0.4615655743169418,0.3944834486809433,1,2,1.0494058717013104,1,1,2,1,1.2774332500302992,2,0
35,abstract,70,0,0.37983735774414135,0.6772373226079851,0.455577748661578,0.3954410181184252,2,1,1.269822633923468,1,2,1,2,1.5117573546958738,1,1
35,abstract,71,1,0.3754555830247037,0.6803231879141707,0.47734231767742,0.356180981661008,1,2,0.9737056302292332,2,2,1,2,1.3326621245068964,1,0
35,abstract,72,0,0.3450144840173908,0.6627811239917811,0.5049376467386183,0.3634059172912946,1,2,0.7942165344611567,1,2,2,1,1.7727684893070546,1,1
35,abstract,73,1,0.3945474994759212,0.6723091290377347,0.4748693414867071,0.38712172964800295,2,1,1.6295186432216724,2,2,1,2,1.0841923088628391,1,1
35,abstract,74,1,0.466471405459135,0.6506317115929756,0.5099185338888335,0.3798146965981777,1,2,0.9734940819216718,1,1,2,1,1.2562829395355948,2,1
35,abstract,75,1,0.4522431256828243,0.6366545425845023,0.5033151681300609,0.3639711302270956,2,1,1.023796773799404,1,1,1,2,1.096884604616207,2,1
35,abstract,76,1,0.4762924061383101,0.6316585057785531,0.4970646103605452,0.3586813897110104,1,2,1.1139437757628912,1,1,1,2,1.5457590742007596,2,1
35,abstract,77,1,0.4937312186311473,0.657993936985364,0.5059611482036313,0.3409299287921901,2,1,0.9975614687973576,1,1,2,1,1.5011928974017792,2,1
35,abstract,78,0,0.4706168450778561,0.6046440051738111,0.4912003950066613,0.35081258965132234,2,1,0.6540070172559354,1,2,2,1,1.2253447529219557,2,0
35,abstract,79,1,0.491566686913625,0.6127760721355723,0.4999323281662785,0.3827640273188298,1,2,1.023905862810352,2,2,2,1,1.7760631583187203,2,1
35,abstract,80,1,0.4607844251132964,0.5979774460962024,0.5042786559411091,0.43147287591231787,1,2,1.2189705794189651,1,1,1,2,1.2207816981172073,1,0
35,abstract,81,1,0.4434765268195333,0.5879979002014926,0.5149627014946959,0.4371601545861604,2,1,0.7649469275929732,1,1,1,2,0.8305817488071625,2,0
35,abstract,82,1,0.4896704739673752,0.5688576233035265,0.5138385667402803,0.4730138236607694,1,2,0.6562740798181039,1,1,1,2,1.0807207468933484,1,0
35,abstract,83,1,0.4923997938950042,0.5257837931031284,0.5098726317460778,0.4641259527025885,1,2,1.3095117483135257,2,2,1,2,1.1789201453357236,2,0
35,abstract,84,0,0.5423731748741725,0.5064052513599497,0.5056371534403206,0.4506384014490434,2,1,1.800741684750392,1,2,2,1,1.2925333391976892,1,1
35,abstract,85,0,0.5285366887044507,0.5087844480486254,0.4944787342709245,0.4238254737586584,2,1,0.9545734664789052,1,2,1,2,1.398918933904497,1,0
35,abstract,86,1,0.5586763501856936,0.5390352863139356,0.4950073482198471,0.4354114789035787,2,1,0.9848535027958859,1,1,2,1,1.4239461232864414,1,1
35,abstract,87,1,0.5477403076582497,0.5527832655235306,0.5033981400588079,0.4533901944674561,1,2,0.7713708239934931,1,1,2,1,1.2714336556491617,1,0
35,abstract,88,1,0.5292770703194734,0.5962771357394707,0.4905365734071281,0.4972823941414469,2,1,0.9485048627466311,1,1,1,2,1.073221931954322,2,1
35,abstract,89,1,0.4986909012802994,0.5820152427866014,0.5065334717649735,0.5229308993432221,2,1,1.1417819660200619,1,1,2,1,1.0830887619958958,2,1
35,abstract,90,1,0.4775327874070618,0.6254392166221566,0.4709916688351508,0.544181159805827,2,1,0.7935086612742452,2,2,2,1,1.6839962499871035,1,0
35,abstract,91,1,0.4674218188553501,0.6370089682018145,0.4495479883864557,0.5802032738251118,2,1,1.0264549897838149,1,1,1,2,1.5951911634292628,2,1
35,abstract,92,1,0.4498324479875251,0.6351332123363878,0.4625204550416298,0.6076985745075689,1,2,0.9149940438001068,1,1,1,2,1.319189631358313,2,1
35,abstract,93,1,0.4426324314231831,0.6719118290457622,0.4613006752636235,0.615682084782198,1,2,0.7871920457837405,1,1,1,2,1.1491502960307116,2,1
35,abstract,94,0,0.4648631510318743,0.6246162127066008,0.4495187941251417,0.598567672156217,1,2,1.0853925893607084,1,2,1,2,1.4908770545735024,2,1
35,abstract,95,0,0.41922314108022585,0.625366228474582,0.4400377428965785,0.6377538032377392,2,1,0.7641549775180465,1,2,1,2,0.9478295354601868,2,0
35,abstract,96,1,0.43205004655684337,0.5929432598063553,0.4505038793890553,0.639089784461192,1,2,0.6797981310810428,1,1,2,1,1.1068873438962328,2,1
35,abstract,97,0,0.40552554371474,0.5993238768137592,0.4861646655389521,0.6561797870810726,1,2,0.7836819109033968,1,2,1,2,1.1671994047719636,2,1
35,abstract,98,0,0.4274406803529093,0.5814153901029395,0.4637743284781113,0.6775176867349694,1,2,1.2939105126533832,1,2,1,2,1.1380961435825157,2,1
35,abstract,99,1,0.3813757822608837,0.5953221088288971,0.4629634422393034,0.6842519746479555,2,1,0.9372921997455704,1,1,1,2,1.150007639243995,2,1
35,abstract,100,1,0.3923275665659959,0.5947885107086144,0.4659738991468254,0.7059578868950578,2,1,1.1721282995276852,1,1,1,2,1.240062729197234,2,0
35,abstract,101,1,0.3830287183985195,0.6052748290176635,0.4440223778758554,0.7111184044680834,1,2,0.9966794148094776,1,1,2,1,1.237988229837356,2,1
35,abstract,102,1,0.3604072268349818,0.6412462755906487,0.4260085686723585,0.6881983599837844,2,1,0.616006974465563,1,1,2,1,1.2367225562047681,2,1
35,abstract,103,1,0.343322566813109,0.6402905164215761,0.4504365808549308,0.6831667404817514,1,2,1.0933253495459212,1,1,2,1,1.0058428919292055,2,0
35,abstract,104,1,0.3762438037093253,0.6180748339636595,0.4339559820395036,0.7032524552363386,1,2,1.0052043294490431,2,2,1,2,1.4656901492344332,1,1
35,abstract,105,1,0.3657586946039429,0.6472228709754041,0.4335709117846931,0.7132982685509941,2,1,0.6620518799609272,2,2,2,1,1.4609981162575425,1,1
35,abstract,106,0,0.3166064110871369,0.6202567097769127,0.4101147514825148,0.7135621402601708,1,2,1.201131210877065,1,2,1,2,1.7743557043177134,1,1
35,abstract,107,0,0.31231121234989123,0.595624986884941,0.4323040790203887,0.7402264671809078,2,1,1.4061154939226979,1,2,2,1,1.5117591628004448,2,0
35,abstract,108,1,0.3533299164452217,0.6023898243431665,0.3757496133567537,0.7276770248379206,2,1,1.1238018666263088,1,1,1,2,1.5678502021000895,2,1
35,abstract,109,0,0.32854546571676696,0.6188540311064586,0.346135587844977,0.7407310159285898,1,2,0.7847767185958219,1,2,2,1,1.3159510136101744,1,1
35,abstract,110,1,0.3432188904929276,0.6188066959704273,0.3201900603751677,0.7019143050151266,1,2,0.947824713846785,1,1,1,2,1.4901019801436632,2,1
35,abstract,111,1,0.3382705790982321,0.6084423135785886,0.3578550018012162,0.6722648426422793,2,1,0.9590415957609366,1,1,1,2,1.4049760863017582,2,1
35,abstract,112,1,0.3030665872947931,0.5696495386367453,0.36032826788864936,0.719217081941586,2,1,1.04671752062859,1,1,1,2,1.2178155015462837,2,0
35,abstract,113,0,0.30589643836472313,0.5721962739296416,0.3903683893234768,0.7179675903017513,1,2,0.7635290717698808,1,2,2,1,1.3321504307350551,1,1
35,abstract,114,1,0.3154808198810639,0.5540843185553035,0.3805517924783841,0.6931571356444821,2,1,0.8571937423912459,1,1,2,1,1.1850779489213892,1,1
35,abstract,115,0,0.2759776686129396,0.5262878786138139,0.3756475857130133,0.7334562350616972,2,1,0.8603573237742239,1,2,2,1,1.3353031634942454,1,1
35,abstract,116,1,0.2956682712007939,0.5355659193816286,0.3688739707287878,0.7412491997313809,2,1,0.7835137571164523,1,1,2,1,1.4054549328284338,1,1
35,abstract,117,1,0.2671158453317601,0.5854592539809024,0.3394227741087179,0.7416585064224679,1,2,1.2153501501197752,1,1,1,2,1.393428622486681,2,1
35,abstract,118,1,0.2573929133634305,0.5783394924369198,0.3338547736308022,0.7471636693545058,1,2,1.2266616562046693,1,1,2,1,1.100978154776385,2,0
35,abstract,119,1,0.2722699759989007,0.5968242097463029,0.3686486458893762,0.7428066767407555,2,1,0.5388494002072548,2,2,2,1,1.5741921310655016,1,1
35,abstract,120,0,0.3126432988086113,0.6338629520517015,0.36913057769746777,0.7121805189827806,2,1,1.2858876485624933,1,2,1,2,1.6140346330503237,1,0
35,abstract,121,1,0.3071696018744399,0.6759381803887206,0.3411443709740707,0.6999159727853206,2,1,1.009064935384231,1,1,1,2,1.380192087068281,1,1
35,abstract,122,0,0.3188184776880063,0.6906766165721079,0.33558128465300285,0.7004324041057258,1,2,0.7608295707177604,1,2,1,2,1.3184422812119008,1,1
35,abstract,123,1,0.3224087282534817,0.699272801404551,0.3350550523917988,0.7158063827824714,2,1,0.7091023932989629,1,1,1,2,1.2262180677353172,2,1
35,abstract,124,1,0.3216919448426192,0.6948610598038432,0.3543990415370289,0.6792962089518233,2,1,0.7634516245962004,1,1,2,1,1.10615777345447,2,1
35,abstract,125,1,0.31366262440393955,0.6521592526966837,0.33340395761275365,0.6992794889160222,1,2,1.7170056210998157,1,1,2,1,1.1858801449234306,2,0
35,abstract,126,1,0.31931633148385163,0.6742115369556255,0.34280146771233283,0.691064258728449,2,1,1.1771105333900778,1,1,1,2,0.98958410868363,1,0
35,abstract,127,1,0.336529655393418,0.6763365162762837,0.3006881840676121,0.6761864323275093,2,1,0.7680053375261195,1,1,1,2,1.2749217919154034,2,1
35,abstract,128,0,0.33121658810578314,0.6921260531745049,0.3249623567639255,0.6874389471899798,1,2,1.0360427689192877,1,2,1,2,1.7500882204658408,1,0
35,abstract,129,1,0.3114841465464173,0.7088662181147702,0.3398014716504411,0.7076968449877314,1,2,1.3010570484329946,1,1,2,1,1.3642584614062798,2,1
35,abstract,130,1,0.3138538386298678,0.7368543381720891,0.2915112303955547,0.6586075311630082,2,1,1.392310610775894,1,1,2,1,1.5059569532313617,1,0
35,abstract,131,1,0.3266533922550482,0.7121504012072404,0.3016665600569917,0.6882908002152365,2,1,0.767114243019023,1,1,2,1,1.3400503436751023,2,1
35,abstract,132,1,0.3768056219341012,0.7171923680590595,0.26135198576118834,0.7147604496679127,2,1,0.6528808690745791,1,1,1,2,0.8590000394760864,2,1
35,abstract,133,0,0.3472478215097952,0.7492384189303386,0.25095927501663473,0.7357343694371381,1,2,0.8131100283244449,1,2,1,2,1.4691641220124438,2,0
35,abstract,134,1,0.3128377340241286,0.7395500596688513,0.2622695479653041,0.67293683389159,1,2,0.6419963771622861,2,2,1,2,1.1895858565185335,1,0
35,abstract,135,1,0.30659063707291745,0.7009577247747232,0.29104837091019875,0.6584433277175625,2,1,0.8603416535297583,1,1,1,2,1.2942290405189851,2,1
35,abstract,136,1,0.2657438373193082,0.7320057667575319,0.3126230615824742,0.7137970643515124,1,2,1.861800493072224,2,2,2,1,1.604837705985119,1,0
35,abstract,137,1,0.2639299436712341,0.7069333930605193,0.2933591774710407,0.7436162391589021,1,2,1.0174039165394788,1,1,1,2,1.3099679935257882,1,0
35,abstract,138,1,0.2624902332301036,0.6775864539089804,0.3597876713645997,0.7359930266310347,2,1,0.917102294453798,1,1,2,1,0.8805833911683294,2,1
35,abstract,139,0,0.2528759365189417,0.6791344465240926,0.3554816436563808,0.7438938875183252,1,2,1.1136770802477258,1,2,1,2,1.5187604474594991,1,0
35,abstract,140,1,0.25910801184697657,0.7061104616898726,0.38092688573153216,0.7396073511410518,2,1,0.936346560727543,1,1,1,2,1.1778657186587225,2,1
35,abstract,141,0,0.2683695899807917,0.7318782653792293,0.4099792947092948,0.7100461565101823,1,2,0.8175697197839327,1,2,2,1,1.4238692788167098,1,0
35,abstract,142,1,0.2704450063092693,0.7265213341677601,0.4566622201170815,0.7130439816392208,1,2,0.9048550939296548,1,1,1,2,1.1741823070296962,2,1
35,abstract,143,1,0.28864646943740224,0.7485331797890952,0.4543576017399,0.6979131729072299,2,1,1.313414543372346,1,1,1,2,1.298681499560189,2,0
35,abstract,144,1,0.3070425021028225,0.7021588331251394,0.4622379030706229,0.6765579301737452,1,2,0.6339274063866469,2,2,1,2,1.1427010861589224,2,1
35,abstract,145,1,0.3151713109517085,0.7151210917345187,0.5141210694148608,0.7007643495642194,1,2,1.1164766297879396,2,2,1,2,0.8926714784356591,2,0
35,abstract,146,0,0.3527490042514762,0.7068721175210728,0.5469843527072844,0.6945747804650946,2,1,1.0019367820132177,1,2,1,2,1.729776268075511,1,0
35,abstract,147,1,0.34460296973736804,0.6960694597500443,0.540367963945751,0.6562519433601186,1,2,0.8981753506413952,1,1,1,2,1.1271393274619186,2,0
35,abstract,148,1,0.3078435735815048,0.7032420542588385,0.5181761801983655,0.6670679430169367,1,2,0.9208794262049196,1,1,1,2,1.101128830207017,1,0
35,abstract,149,1,0.3086557327399116,0.7265274504479834,0.5403926037069581,0.6945637175742514,1,2,0.9649104038653604,2,2,1,2,1.046221798456827,2,1
36,story,0,1,0.6785896794246755,0.2657690655278822,0.26729920892836473,0.49245651138323,2,1,1.4264896531167324,1,1,2,1,0.9101458839977568,1,1
36,story,1,0,0.6617826079083275,0.2638424133528081,0.311463772201416,0.4729820754780003,1,2,0.7877642471175932,1,2,1,2,1.104238501200598,2,0
36,story,2,1,0.669593046481582,0.2610828764618818,0.2999094011982466,0.5216029577480906,1,2,1.018320631388633,2,2,2,1,1.2600604510043922,2,0
36,story,3,0,0.7155382987207886,0.2945154376446521,0.3113267947788201,0.5322245262525229,2,1,0.95586685109447,2,1,2,1,1.0512537706563307,1,0
36,story,4,1,0.6928450019877319,0.3120326381272031,0.27162598476717714,0.5405441718405625,1,2,0.8762065338924003,2,2,2,1,1.2871063979800963,1,0
36,story,5,0,0.6881946749870558,0.3218803322137155,0.27351463392282155,0.5707260808495586,1,2,0.7551993587221659,2,1,2,1,1.2288453135406598,1,1
36,story,6,0,0.7108744193569916,0.3165656901167986,0.2636310693484083,0.5798839598967946,1,2,0.8350618824188132,2,1,2,1,1.5950240930069413,2,0
36,story,7,1,0.7246505937782243,0.31987471270426904,0.2607992669664916,0.5656501730485055,1,2,0.8355024575175776,2,2,2,1,1.3529768954249448,1,0
36,story,8,1,0.7362282948299681,0.32365973582541435,0.28124775157690163,0.5750952087184601,2,1,0.6008724110179173,1,1,1,2,1.5601125847169897,1,1
36,story,9,1,0.7399237767913839,0.2905703317389876,0.28107601980751085,0.5670309949466106,2,1,1.4674522886125487,2,2,2,1,1.1827588077358089,2,0
36,story,10,1,0.7108458372161928,0.288934927880004,0.2518119584122762,0.6152149573424707,1,2,0.936271203805518,2,2,1,2,1.6711329891913917,2,1
36,story,11,0,0.7371623002958492,0.2607653858399983,0.2727471729142725,0.6277650093331748,2,1,1.2631791320491177,2,1,1,2,1.3883362112355826,1,1
36,story,12,1,0.7427290312463172,0.30114983974628834,0.2577876456242256,0.5848199802943099,1,2,0.8542799369570275,2,2,2,1,1.1309951512630505,2,0
36,story,13,1,0.7245939680974081,0.2993724789681167,0.27273068340812234,0.5852145808287521,2,1,0.8237554958868714,2,2,2,1,1.2865220784806295,1,0
36,story,14,1,0.7343325264531703,0.3128480260722415,0.3009856329619293,0.5761992556452602,2,1,0.8005312817367667,1,1,2,1,1.1361114877981888,1,0
36,story,15,1,0.7450167024662421,0.31270664287872685,0.325266295664203,0.5647751029208594,1,2,0.8983495008105821,1,1,2,1,0.7719092692532286,2,0
36,story,16,1,0.7289382455958311,0.29808580037360066,0.3726366564040863,0.5872149523094274,1,2,0.9374280901283782,2,2,1,2,0.7870428129281208,2,1
36,story,17,0,0.7265296555569318,0.2998503638014157,0.3345728168614681,0.5656110361053286,1,2,0.6347939814186248,2,1,1,2,1.4801192747108871,1,1
36,story,18,1,0.7327186796612893,0.3151754294131231,0.3626826567711836,0.5699005293994669,1,2,1.3964925762193159,1,1,2,1,0.52494221595407,1,1
36,story,19,1,0.7303785685710413,0.3222046023205852,0.34561344810749506,0.5995695033507896,2,1,0.8507188727089671,1,1,2,1,0.6512652219898882,1,1
36,story,20,1,0.7391133372350909,0.30335174753413163,0.35561033628006056,0.6270788592931625,2,1,0.6389881840295857,1,1,1,2,0.7845328608163982,1,1
36,story,21,1,0.7330319573137621,0.2959702837829421,0.40354616603924737,0.6475164143353141,2,1,0.6264016586355865,1,1,2,1,0.9892351411399432,1,1
36,story,22,1,0.7465219535171478,0.3015410592003077,0.4071948527444688,0.642344296105033,2,1,0.8590072294064157,1,1,1,2,0.5780761152236664,1,1
36,story,23,1,0.7098486313852217,0.2990680113637627,0.3762441651572659,0.6527118594392627,1,2,0.8329521243722411,1,1,2,1,0.6281232766486937,1,1
36,story,24,0,0.7250245765663276,0.2985410797649686,0.3692935500231682,0.6316870628631115,2,1,0.9881204439516296,1,2,2,1,0.9733126606588484,2,1
36,story,25,0,0.7270104236542156,0.28527267298714865,0.3701952947288308,0.6300907588779663,2,1,0.8276429232246301,2,1,2,1,0.8392449350467359,1,1
36,story,26,1,0.7191331422104286,0.29906043593784626,0.3696805495679378,0.6385388828777242,2,1,1.1444510741639533,1,1,1,2,0.5375456170004327,1,1
36,story,27,1,0.6916561199370301,0.29427197457361465,0.3470289089842775,0.6426717604236916,2,1,0.8432378352154046,1,1,1,2,0.6302369522563822,1,0
36,story,28,1,0.6658051614708254,0.270070076901191,0.3495944233316811,0.6324882882073186,1,2,1.0580832873747568,1,1,2,1,0.6394811941936496,2,0
36,story,29,1,0.6695991957534186,0.2628498232530112,0.381700078845832,0.6368653390695481,1,2,0.802947212352592,2,2,2,1,0.8258613363723271,1,1
36,story,30,0,0.6883442765638372,0.3192033889705224,0.3819964424126264,0.6396148829525065,1,2,0.7609295471593214,2,1,2,1,1.6742221378444808,1,1
36,story,31,1,0.7179899103677052,0.3333277091708581,0.4092452071077418,0.6320631473349723,2,1,0.7415252577302454,1,1,1,2,0.6732698688210803,1,1
36,story,32,1,0.7092854075581743,0.34150123903691865,0.4225733373234572,0.6665682825843767,1,2,0.5982482468898525,1,1,1,2,0.5801129463397956,1,1
36,story,33,0,0.7143155636521423,0.3664798101521568,0.4111426122169035,0.6759780583952171,2,1,0.6923637667678122,1,2,1,2,1.4746919439858177,1,1
36,story,34,1,0.6708760220254302,0.3550867809499878,0.4345207076890616,0.6635806131868454,2,1,0.6926584879984148,2,2,2,1,0.7118774465925526,1,1
36,story,35,1,0.6905279049471917,0.32385246986878924,0.4292002526487933,0.6755234427611099,2,1,0.6698531516776711,2,2,2,1,0.5270332902400696,1,0
36,story,36,0,0.6840758789864199,0.35144196667899497,0.4349419608827707,0.6921362866422748,1,2,0.7347539017428062,1,2,1,2,1.4271056144680188,2,1
36,story,37,0,0.6502267125776486,0.3185763229328802,0.3967034075885736,0.7247455927087321,1,2,0.8011044512568333,2,1,2,1,1.3422002838706248,2,1
36,story,38,1,0.6721874670216328,0.3587548745090767,0.4025603728247513,0.7310222368399262,1,2,0.8276151989375649,1,1,1,2,0.6172348638938274,2,1
36,story,39,1,0.6515951035478669,0.3593619017036286,0.4055288215391812,0.7334246324728105,1,2,0.8780785260314588,1,1,2,1,0.686065833131579,2,0
36,story,40,0,0.6409856742452948,0.3784373498193277,0.3706659280384321,0.7046127399807338,2,1,1.2091125515689782,1,2,1,2,0.9471695611428004,1,0
36,story,41,1,0.6404689364958283,0.3547341158700714,0.3645720569983304,0.7252505114284935,1,2,0.6004146589184529,1,1,1,2,0.6543091680032376,1,0
36,story,42,0,0.6488004816198897,0.3800475420962843,0.3707091469250207,0.7056915022174395,1,2,0.9403713849169436,2,1,2,1,1.0943858316823023,1,1
36,story,43,1,0.6633328992585469,0.3410924783919651,0.3782471054788283,0.7064443697147266,2,1,0.7727635992123396,1,1,1,2,0.6916567974221834,1,0
36,story,44,1,0.6830432349276039,0.3608354268893279,0.3616912256334373,0.6336739001090801,1,2,0.9169696750541334,2,2,1,2,1.01927922878167,2,1
36,story,45,0,0.6848863020827937,0.3472111006924101,0.3907131354181879,0.6116234523111328,1,2,0.8676053748968116,2,1,1,2,1.0611350685103391,1,1
36,story,46,1,0.6010767480441306,0.32596037763423835,0.4042207125527315,0.6148755313386961,2,1,0.7122833663306665,1,1,1,2,0.5909965374776222,1,1
36,story,47,1,0.5983183894825568,0.3561108990851431,0.42418789128934,0.6131995531786485,1,2,0.6330693498930486,1,1,2,1,0.6813391433788638,1,0
36,story,48,0,0.6468013184504601,0.31100386781871303,0.4232206979466913,0.5843463913651996,1,2,0.6338007286685752,2,1,2,1,1.6510090736774146,2,0
36,story,49,1,0.6226216154212423,0.2920250337877923,0.3994882664131476,0.547611716039228,2,1,0.771160110776691,2,2,1,2,0.9085866941495624,2,1
36,story,50,1,0.6042416843308076,0.3060965821324627,0.4061666370753307,0.5633723191399682,2,1,0.9021636998659232,1,1,2,1,0.5737170736429107,1,1
36,story,51,1,0.6100480986414193,0.29992095849101985,0.37414885367494,0.5469795737895595,1,2,0.7584373747522477,1,1,1,2,0.8160023384807573,1,1
36,story,52,0,0.5944429021069138,0.28833760158676003,0.3726504816594192,0.5557532528223798,2,1,0.6199250238823879,1,2,2,1,1.1691308134359133,2,1
36,story,53,0,0.6012077246073476,0.31114316890874844,0.3748010582263515,0.5023767051024572,1,2,0.6825291783061402,2,1,2,1,0.830021787674923,1,1
